fecha,tienda_id,sku,canal,unidades,precio,importe
2024-08-18,S004,SKU00329,web,2,14.77,29.54
2024-08-18,S006,SKU00088,web,0,8.06,0.00
2024-08-18,S012,SKU00230,tienda,3,12.99,38.97
2024-08-18,S010,SKU00324,app,1,11.77,11.77
2024-08-18,S009,SKU00369,online,2,30.74,61.48
2024-08-18,S001,SKU00052,tienda,1,10.12,10.12
2024-08-18,S004,SKU00250,tienda,2,16.92,33.84
2024-08-18,S016,SKU00386,web,0,17.87,0.00
2024-08-18,S008,SKU00181,web,2,11.69,23.38
2024-08-18,S003,SKU00183,app,2,50.75,101.50
2024-08-18,S018,SKU00256,tienda,2,26.61,53.22
2024-08-18,S016,SKU00115,app,1,18.98,18.98
2024-08-18,S014,SKU00312,web,2,19.83,39.66
2024-08-18,S018,SKU00374,web,1,10.71,10.71
2024-08-18,S009,SKU00233,web,1,48.55,48.55
2024-08-18,S005,SKU00028,web,1,19.99,19.99
2024-08-18,S017,SKU00237,web,0,33.19,0.00
2024-08-18,S018,SKU00362,tienda,0,50.21,0.00
2024-08-18,S012,SKU00340,web,1,17.97,17.97
2024-08-18,S013,SKU00275,web,2,23.18,46.36
2024-08-18,S014,SKU00382,web,1,11.08,11.08
2024-08-18,S001,SKU00181,tienda,2,10.03,20.06
2024-08-18,S013,SKU00321,web,1,23.46,23.46
2024-08-18,S010,SKU00349,web,3,21.18,63.54
2024-08-18,S008,SKU00019,web,2,13.86,27.72
2024-08-18,S012,SKU00233,tienda,2,26.24,52.48
2024-08-18,S009,SKU00339,web,5,23.32,116.60
2024-08-18,S019,SKU00128,tienda,1,17.82,17.82
2024-08-18,S017,SKU00117,web,1,16.18,16.18
2024-08-18,S005,SKU00245,web,0,29.49,0.00
2024-08-18,S008,SKU00063,web,0,15.25,0.00
2024-08-18,S007,SKU00146,web,0,8.24,0.00
2024-08-18,S015,SKU00135,tienda,1,41.82,41.82
2024-08-18,S012,SKU00011,web,2,38.17,76.34
2024-08-18,S004,SKU00387,tienda,0,19.90,0.00
2024-08-18,S005,SKU00087, wEb ,2,3.58,7.16
2024-08-18,S017,SKU00209,Web,1,25.79,25.79
2024-08-18,S017,SKU00355,tienda,2,19.83,39.66
2024-08-18,S001,SKU00382,web,2,18.00,36.00
2024-08-18,S008,SKU00002,tienda,2,20.41,40.82
2024-08-18,S017,SKU00115,web,0,62.01,0.00
2024-08-18,S006,SKU00102,tienda,0,22.91,0.00
2024-08-18,S017,SKU00002,app,1,15.16,15.16
2024-08-18,S005,SKU00355,web,2,26.38,52.76
2024-08-18,S001,SKU00260,tienda,2,"6,68",13.36
2024-08-18,S003,SKU00347,web,2,13.15,26.30
2024-08-18,S010,SKU00254,web,1,,
2024-08-18,S020,SKU00066,web,1,"23,06",23.06
2024-08-18,S014,SKU00127,tienda,2,10.47,21.45
2024-08-18,S011,SKU00065,tienda,0,22.25,0.00
2024-08-18,S004,SKU00240,tienda,0,25.26,0.00
2024-08-18,S006,SKU00188,tienda,2,20.65,41.30
2024-08-18,S008,SKU00247,web,1,3.50,3.50
2024-08-18,S004,SKU00351,tienda,0,10.53,0.00
2024-08-18,S019,SKU00027,web,3,19.37,58.11
2024-08-18,S014,SKU00180,tienda,3,23.88,71.64
2024-08-18,S006,SKU00342,web,3,12.81,38.43
2024-08-18,S013,SKU00189,tienda,2,8.65,17.30
2024-08-18,S019,SKU00170,tienda,3,8.48,25.44
2024-08-18,S006,SKU00382,tienda,1,9.25,9.25
2024-08-18,S011,SKU00161,app,5,28.44,142.20
2024-08-18,S003,SKU00277,tienda,0,6.28,0.00
2024-08-18,S016,SKU00178,tienda,4,10.90,43.60
2024-08-18,S006,SKU00311,tienda,2,17.39,34.78
2024-08-18,S017,SKU00116,web,1,8.88,8.88
2024-08-18,S020,SKU00184,tienda,3,19.89,59.67
2024-08-18,S008,SKU00357,web,1,26.82,26.82
2024-08-18,S001,SKU00087,app,1,27.77,27.77
2024-08-18,S016,SKU00077,web,3,32.68,98.04
2024-08-18,S002,SKU00361,tienda,0,10.50,0.00
2024-08-18,S002,SKU00036,tienda,4,,
2024-08-18,S009,SKU00393,web,2,3.93,7.86
2024-08-18,S013,SKU00152,web,3,20.42,61.26
2024-08-18,S013,SKU00337,tienda,1,4.12,4.12
2024-08-18,S015,SKU00319,tienda,2,15.49,30.98
2024-08-18,S012,SKU00212,tienda,0,24.60,0.00
2024-08-18,S005,SKU00018,tienda,3,8.85,26.55
2024-08-18,S001,SKU00266,tienda,2,24.42,48.84
2024-08-18,S018,SKU00269,tienda,1,27.28,27.28
2024-08-18,S006,SKU00345,web,1,34.60,34.60
2024-08-18,S020,SKU00310,tienda,1,28.57,28.57
2024-08-18,S018,SKU00204,tienda,2,8.71,17.42
2024-08-18,S015,SKU00091,app,1,11.06,11.06
2024-08-18,S011,SKU00354,web,1,10.50,10.50
2024-08-18,S013,SKU00377,tienda,2,28.38,56.76
2024-08-18,S010,SKU00138,app,0,8.37,0.00
2024-08-18,S002,SKU00027,web,0,13.49,0.00
2024-08-18,S017,SKU00012,app,3,23.48,70.44
2024-08-18,S018,SKU00077,tienda,1,"27,05",27.05
2024-08-18,S004,SKU00350,web,3,21.43,64.29
2024-08-18,S005,SKU00357,web,1,19.66,19.66
2024-08-18,S003,SKU00180,web,0,22.60,0.00
2024-08-18,S007,SKU00032,tienda,2,21.24,42.48
2024-08-18,S002,SKU00211,tienda,1,7.02,7.02
2024-08-18,S017,SKU00191,web,0,7.10,0.00
2024-08-18,S007,SKU00362,tienda,1,9.62,9.62
2024-08-18,S005,SKU00208,web,2,52.26,104.52
2024-08-18,S010,SKU00336,web,1,17.68,17.68
2024-08-18,S006,SKU00214,web,2,,
2024-08-18,S002,SKU00124,tienda,3,,
2024-08-18,S010,SKU00268,app,2,6.30,12.60
2024-08-18,S003,SKU00390,tienda,3,22.54,67.62
2024-08-18,S005,SKU00378,tienda,1,5.52,5.52
2024-08-18,S005,SKU00021,tienda,5,17.74,88.70
2024-08-18,S005,SKU00371,tienda,1,16.73,16.73
2024-08-18,S019,SKU00212,web,2,16.26,32.52
2024-08-18,S007,SKU00172,tienda,2,25.91,51.82
2024-08-18,S002,SKU00235,tienda,0,9.10,0.00
2024-08-18,S008,SKU00191,web,1,22.57,22.57
2024-08-18,S003,SKU00136,tienda,4,20.16,80.64
2024-08-18,S011,SKU00363,web,1,14.43,14.43
2024-08-18,S013,SKU00343,app,1,27.15,27.15
2024-08-18,S016,SKU00158,tienda,2,6.17,12.34
2024-08-18,S010,SKU00268,tienda,2,29.78,59.56
2024-08-18,S007,SKU00333,tienda,1,12.75,12.75
2024-08-18,S010,SKU00063,web,1,15.51,15.51
2024-08-18,S013,SKU00194,web,1,,
2024-08-18,S003,SKU00239,tienda,3,6.34,19.02
2024-08-18,S019,SKU00119,tienda,1,24.47,24.47
2024-08-18,S012,SKU00297,web,3,11.93,35.79
2024-08-18,S002,SKU00216,web,2,13.74,27.48
2024-08-18,S008,SKU00074,web,1,15.79,15.79
2024-08-18,S010,SKU00190,web,1,25.39,25.39
2024-08-18,S015,SKU00068,tienda,0,23.39,0.00
2024-08-18,S001,SKU00321,app,2,14.14,28.28
2024-08-18,S005,SKU00089,web,1,33.58,33.58
2024-08-18,S001,SKU00265,app,4,30.31,121.24
2024-08-18,S008,SKU00101,tienda,2,10.19,20.38
2024-08-18,S014,SKU00266,tienda,2,7.09,14.18
2024-08-18,S008,SKU00199,web,1,22.96,22.96
2024-08-18,S020,SKU00346,web,0,19.96,0.00
2024-08-18,S014,SKU00325,app,4,5.93,23.72
2024-08-18,S005,SKU00125,web,0,10.83,0.00
2024-08-18,S005,SKU00342,web,1,21.30,21.30
2024-08-18,S009,SKU00113,tienda,1,8.98,8.98
2024-08-18,S019,SKU00379,tienda,2,13.86,27.72
2024-08-18,S017,SKU00023,tienda,2,35.74,73.10
2024-08-18,S006,SKU00298,tienda,1,2.39,2.39
2024-08-18,S017,SKU00113,web,3,14.51,43.53
2024-08-18,S009,SKU00125,tienda,2,31.13,62.26
2024-08-18,S010,SKU00320,web,4,28.90,118.08
2024-08-18,S011,SKU00202,tienda,2,14.14,28.28
2024-08-18,S001,SKU00040,app,2,40.42,80.84
2024-08-18,S018,SKU00212,tienda,1,20.39,20.39
2024-08-18,S015,SKU00005,web,1,11.09,11.09
2024-08-18,S002,SKU00114,web,3,24.80,74.40
2024-08-18,S005,SKU00030,tienda,0,4.29,0.00
2024-08-18,S010,SKU00318,app,2,16.24,32.48
2024-08-18,S016,SKU00317,web,1,22.46,22.46
2024-08-18,S002,SKU00022,tienda,2,16.26,32.52
2024-08-18,S017,SKU00065,tienda,0,10.19,0.00
2024-08-18,S010,SKU00387,tienda,2,12.99,25.98
2024-08-18,S003,SKU00318,tienda,3,13.65,40.95
2024-08-18,S007,SKU00118,app,1,22.28,22.28
2024-08-18,S004,SKU00165,tienda,2,11.75,23.50
2024-08-18,S017,SKU00105,tienda,1,14.88,14.88
2024-08-18,S013,SKU00221,tienda,2,22.91,45.76
2024-08-18,S006,SKU00134,web,0,45.17,0.00
2024-08-18,S011,SKU00332,web,1,54.01,54.01
2024-08-18,S015,SKU00235,web,1,10.05,10.05
2024-08-18,S004,SKU00037, wEb ,0,13.39,0.00
2024-08-18,S011,SKU00035,web,2,7.67,15.34
2024-08-18,S007,SKU00383,app,3,30.96,92.88
2024-08-18,S013,SKU00133,tienda,2,9.99,19.98
2024-08-18,S003,SKU00395,web,4,29.50,118.00
2024-08-18,S014,SKU00194,tienda,0,4.29,0.00
2024-08-18,S019,SKU00394,tienda,2,28.92,57.84
2024-08-18,S011,SKU00262,web,2,18.43,36.86
2024-08-18,S018,SKU00005,app,3,17.97,53.91
2024-08-18,S004,SKU00194,tienda,2,27.21,54.42
2024-08-18,S017,SKU00184,tienda,3,5.67,17.01
2024-08-18,S005,SKU00043,tienda,0,6.09,0.00
2024-08-18,S017,SKU00260,tienda,2,14.76,29.52
2024-08-18,S002,SKU00010,tienda,4,14.02,56.08
2024-08-18,S004,SKU00183,tienda,0,4.50,0.00
2024-08-18,S020,SKU00039,tienda,1,11.72,11.72
2024-08-18,S011,SKU00268,tienda,3,40.61,121.83
2024-08-18,S020,SKU00286,tienda,0,34.14,0.00
2024-08-18,S015,SKU00180,tienda,3,32.58,97.74
2024-08-18,S017,SKU00396,tienda,4,12.32,49.28
2024-08-18,S004,SKU00039,web,2,23.96,47.92
2024-08-18,S006,SKU00337,tienda,0,16.63,0.00
2024-08-18,S020,SKU00276,tienda,1,35.31,35.31
2024-08-18,S005,SKU00276,web,4,13.62,54.48
2024-08-18,S015,SKU00314,tienda,2,7.89,15.78
2024-08-18,S007,SKU00218,web,1,6.97,6.97
2024-08-18,S016,SKU00378,app,2,18.49,36.98
2024-08-18,S017,SKU00189,tienda,1,16.77,16.77
2024-08-18,S015,SKU00327,web,3,56.00,172.79
2024-08-18,S009,SKU00171,online,2,30.46,60.92
2024-08-18,S009,SKU00038,web,1,13.18,13.18
2024-08-18,S001,SKU00179,app,3,34.23,102.69
2024-08-18,S008,SKU00004,tienda,2,,
2024-08-18,S010,SKU00152,tienda,2,11.69,23.38
2024-08-18,S019,SKU00376,tienda,4,11.72,46.88
2024-08-18,S007,SKU00092,web,3,11.14,33.42
2024-08-18,S013,SKU00246,app,2,10.67,21.34
2024-08-18,S005,SKU00312,web,2,9.60,19.20
2024-08-18,S001,SKU00292,tienda,3,3.70,11.10
2024-08-18,S001,SKU00069,tienda,3,"15,31",45.93
2024-08-18,S012,SKU00030,app,1,14.73,14.73
2024-08-18,S017,SKU00143,web,5,2.16,10.80
2024-08-18,S009,SKU00350,web,1,7.11,7.11
2024-08-18,S008,SKU00266,web,1,15.74,15.74
2024-08-18,S008,SKU00306,app,2,41.16,82.32
2024-08-18,S020,SKU00200,web,0,17.54,0.00
2024-08-18,S014,SKU00210,web,1,6.69,6.69
2024-08-18,S020,SKU00093,web,1,,
2024-08-18,S005,SKU00019,tienda,3,13.82,41.46
2024-08-18,S009,SKU00325,web,3,5.70,17.10
2024-08-18,S002,SKU00001,tienda,0,25.32,0.00
2024-08-18,S004,SKU00018,web,2,33.24,66.48
2024-08-18,S009,SKU00117,app,0,30.04,0.00
2024-08-18,S012,SKU00183,web,1,15.81,15.81
2024-08-18,S010,SKU00325,app,1,11.96,11.96
2024-08-18,S017,SKU00215,web,3,11.16,33.48
2024-08-18,S002,SKU00116,tienda,1,9.30,9.30
2024-08-18,S015,SKU00188,web,4,9.62,38.48
2024-08-18,S013,SKU00278,web,1,24.43,23.95
2024-08-18,S012,SKU00186,web,3,4.15,12.45
2024-08-18,S014,SKU00046,web,0,8.64,0.00
2024-08-18,S002,SKU00070,tienda,0,25.23,0.00
2024-08-18,S018,SKU00135,tienda,5,20.47,102.35
2024-08-18,S019,SKU00094,web,1,16.65,16.65
2024-08-18,S013,SKU00252,tienda,3,32.80,98.40
2024-08-18,S009,SKU00399,web,2,16.65,33.30
2024-08-18,S004,SKU00376,app,1,25.08,25.08
2024-08-18,S020,SKU00387,tienda,1,7.57,7.57
2024-08-18,S016,SKU00044,tienda,1,12.13,12.13
2024-08-18,S013,SKU00239,tienda,1,20.04,20.04
2024-08-18,S003,SKU00119,web,0,17.95,0.00
2024-08-18,S013,SKU00015,tienda,0,25.18,0.00
2024-08-18,S018,SKU00219,tienda,2,"17,24",34.48
2024-08-18,S015,SKU00301,tienda,2,"17,80",35.60
2024-08-18,S016,SKU00085,web,1,7.94,7.94
2024-08-18,S003,SKU00292,web,2,26.33,52.66
2024-08-18,S016,SKU00129,web,3,7.35,22.05
2024-08-18,S016,SKU00060,tienda,3,19.26,57.78
2024-08-18,S010,SKU00061,tienda,1,22.60,22.60
2024-08-18,S010,SKU00271,web,0,18.98,0.00
2024-08-18,S004,SKU00300,tienda,1,27.68,27.68
2024-08-18,S003,SKU00114,app,1,17.67,17.67
2024-08-18,S017,SKU00167,web,0,15.20,0.00
2024-08-18,S019,SKU00087,web,3,29.03,87.09
2024-08-18,S017,SKU00252,web,2,17.72,35.44
2024-08-18,S016,SKU00391,web,2,33.36,66.72
2024-08-18,S005,SKU00392,tienda,0,30.40,0.00
2024-08-18,S013,SKU00151,web,4,21.86,87.44
2024-08-18,S003,SKU00327,web,0,5.82,0.00
2024-08-18,S013,SKU00363,web,3,10.63,31.89
2024-08-18,S005,SKU00390,web,0,15.71,0.00
2024-08-18,S011,SKU00034,web,1,10.44,10.44
2024-08-18,S009,SKU00371,web,3,40.23,120.69
2024-08-18,S008,SKU00371,web,0,16.74,0.00
2024-08-18,S017,SKU00080,tienda,1,5.83,5.83
2024-08-18,S019,SKU00193,tienda,2,11.49,22.98
2024-08-18,S013,SKU00158,tienda,1,10.84,10.84
2024-08-18,S018,SKU00383,web,0,6.52,0.00
2024-08-18,S016,SKU00141,W,3,19.26,57.78
2024-08-18,S002,SKU00008,tienda,2,10.78,21.56
2024-08-18,S015,SKU00242,web,2,17.60,35.20
2024-08-18,S006,SKU00237,web,3,15.57,46.71
2024-08-18,S005,SKU00083,Web,1,16.15,16.15
2024-08-18,S009,SKU00040,web,4,18.88,75.52
2024-08-18,S006,SKU00256,tienda,2,4.33,8.66
2024-08-18,S014,SKU00390,tienda,4,2.90,11.60
2024-08-18,S001,SKU00286,web,2,7.48,14.96
2024-08-18,S006,SKU00306,web,2,27.05,54.10
2024-08-18,S001,SKU00101,W,1,13.89,13.89
2024-08-18,S003,SKU00005,tienda,2,28.97,57.94
2024-08-18,S016,SKU00103,WEB,2,5.94,11.88
2024-08-18,S017,SKU00359,web,1,16.60,16.60
2024-08-18,S004,SKU00147,web,3,,
2024-08-18,S015,SKU00012,web,1,21.79,21.79
2024-08-18,S008,SKU00330,tienda,4,10.74,42.96
2024-08-18,S001,SKU00176,tienda,0,29.48,0.00
2024-08-18,S002,SKU00232,app,1,23.67,23.67
2024-08-18,S010,SKU00189,app,2,18.97,37.94
2024-08-18,S002,SKU00290,web,3,6.50,19.50
2024-08-18,S010,SKU00285,web,3,29.81,89.43
2024-08-18,S001,SKU00279,web,-2,17.37,
2024-08-18,S001,SKU00038,tienda,2,42.91,85.82
2024-08-18,S002,SKU00368,app,2,4.86,9.72
2024-08-18,S004,SKU00302,tienda,0,30.28,0.00
2024-08-18,S019,SKU00084,app,3,23.34,69.93
2024-08-18,S005,SKU00079,web,2,9.10,18.20
2024-08-18,S007,SKU00028,tienda,3,8.06,24.18
2024-08-18,S020,SKU00064,tienda,3,23.82,71.46
2099-01-01,S018,SKU00274,web,1,7.60,7.60
2024-08-18,S007,SKU00187,web,0,20.50,0.00
2024-08-18,S019,SKU00141,web,4,20.24,80.96
2024-08-18,S009,SKU00141,web,0,28.20,0.00
2024-08-18,S018,SKU00229,tienda,4,24.71,98.84
2024-08-18,S010,SKU00389,web,1,21.59,21.05
2024-08-18,S020,SKU00022,app,2,21.11,42.22
2024-08-18,S005,SKU00153,web,2,12.21,24.42
2024-08-18,S015,SKU00006,Web,2,18.66,37.32
2024-08-18,S018,SKU00322,tienda,2,4.89,9.78
2024-08-18,S005,SKU00161,app,1,39.33,39.33
2024-08-18,S003,SKU00379,web,3,7.04,21.12
2024-08-18,S009,SKU00335,tienda,2,11.10,22.20
2024-08-18,S017,SKU00296,app,2,18.47,36.94
2024-08-18,S013,SKU00092,app,0,33.85,0.00
2024-08-18,S008,SKU00296,tienda,2,13.62,27.24
2024-08-18,S001,SKU00374,app,0,,
2024-08-18,S006,SKU00274,Web,2,4.78,9.56
2024-08-18,S020,SKU00343,tienda,3,25.76,77.28
2024-08-18,S020,SKU00103,tienda,1,6.61,6.61
2024-08-18,S013,SKU00096,tienda,0,10.74,0.00
2024-08-18,S012,SKU00059,web,1,12.64,12.64
2024-08-18,S005,SKU00063,tienda,2,39.22,78.44
2024-08-18,S008,SKU00274,app,1,13.14,13.14
2024-08-18,S012,SKU00093,tienda,1,8.21,8.21
2024-08-18,S010,SKU00165,app,2,16.25,32.50
2024-08-18,S015,SKU00389,tienda,3,1.80,5.40
2024-08-18,S014,SKU00198,tienda,2,21.66,43.32
2024-08-18,S006,SKU00203,web,2,2.32,4.64
2024-08-18,S010,SKU00318,tienda,3,15.76,47.28
2024-08-18,S004,SKU00116,web,2,10.65,21.30
2024-08-18,S005,SKU00031,tienda,1,21.86,21.86
2024-08-18,S003,SKU00084,app,4,13.52,54.08
2024-08-18,S006,SKU00290,web,3,10.07,29.71
2024-08-18,S010,SKU00216,online,1,31.10,31.10
2024-08-18,S007,SKU00135,tienda,1,18.38,18.38
2024-08-18,S003,SKU00335,web,2,33.46,66.92
2024-08-18,S001,SKU00056,online,3,28.57,85.71
2024-08-18,S009,SKU00011,tienda,1,2.95,2.95
2024-08-18,S003,SKU00156,tienda,4,4.19,16.76
2024-08-18,S019,SKU00217,web,1,18.76,18.76
2024-08-18,S009,SKU00282,web,2,8.81,17.62
2024-08-18,S012,SKU00252,tienda,2,48.15,96.30
2024-08-18,S019,SKU00269,web,3,12.00,36.00
2024-08-18,S002,SKU00348,tienda,1,20.03,19.48
2024-08-18,S005,SKU00323,tienda,2,11.31,22.62
2024-08-18,S019,SKU00352,app,3,15.51,46.53
2024-08-18,S006,SKU00143,tienda,1,10.72,10.72
2024-08-18,S017,SKU00232,app,3,21.56,64.68
2024-08-18,S006,SKU00347,app,2,29.25,59.62
2024-08-18,S008,SKU00094,tienda,3,21.25,63.75
2024-08-18,S019,SKU00169,app,1,23.86,23.86
2024-08-18,S006,SKU00358,tienda,3,25.42,76.26
2024-08-18,S001,SKU00051,app,2,34.51,69.02
2024-08-18,S010,SKU00286,web,3,15.90,47.70
2024-08-18,S014,SKU00055,tienda,0,29.98,0.00
2024-08-18,S006,SKU00221,tienda,2,4.60,9.20
2024-08-18,S008,SKU00034,web,1,30.23,30.23
2024-08-18,S017,SKU00172,tienda,1,19.33,19.33
2024-08-18,S011,SKU00023,tienda,0,35.20,0.00
2024-08-18,S016,SKU00318,web,2,9.86,19.72
2024-08-18,S014,SKU00085,web,0,10.72,0.00
2024-08-18,S019,SKU00280,app,3,26.46,79.38
2024-08-18,S003,SKU00195,web,1,8.91,8.91
2024-08-18,S014,SKU00111,web,1,28.45,28.45
2024-08-18,S020,SKU00270,tienda,1,10.24,10.24
2024-08-18,S020,SKU00168,web,1,7.82,7.82
2024-08-18,S017,SKU00319,web,1,13.96,13.96
2024-08-18,S020,SKU00097,tienda,2,"11,14",22.28
2024-08-18,S003,SKU00176,app,1,7.90,7.90
2024-08-18,S020,SKU00145,tienda,2,16.85,33.70
2024-08-18,S009,SKU00075,tienda,-2,10.98,
2024-08-18,S020,SKU00189,web,1,25.66,25.66
2024-08-18,S009,SKU00144,app,5,28.05,140.25
2024-08-18,S002,SKU00034,tienda,2,13.29,26.58
2024-08-18,S013,SKU00341,tienda,2,9.18,18.36
2024-08-18,S017,SKU00301,tienda,2,16.70,33.40
2024-08-18,S016,SKU00085,web,1,18.28,18.28
2024-08-18,S010,SKU00236,web,3,27.48,82.44
2024-08-18,S012,SKU00300,web,3,25.82,77.46
2024-08-18,S017,SKU00326,web,2,12.30,24.60
2024-08-18,S011,SKU00394,tienda,0,20.96,0.00
2024-08-18,S016,SKU00373,web,1,17.35,17.35
2024-08-18,S015,SKU00355,tienda,2,11.68,23.36
2024-08-18,S009,SKU00061,tienda,2,41.43,82.86
2024-08-18,S015,SKU00265,web,1,18.32,18.32
2024-08-18,S014,SKU00187,tienda,1,22.01,22.01
2024-08-18,S006,SKU00359,web,0,50.69,0.00
2024-08-18,S009,SKU00341,tienda,0,35.11,0.00
2024-08-18,S008,SKU00276,tienda,1,16.96,16.96
2024-08-18,S005,SKU00360,web,0,4.36,0.00
2024-08-18,S012,SKU00142,app,1,27.39,27.39
2024-08-18,S020,SKU00345,web,0,15.21,0.00
2024-08-18,S016,SKU00385,web,2,,
2024-08-18,S006,SKU00262,app,0,4.60,0.00
2024-08-18,S019,SKU00276,web,2,12.14,24.28
2024-08-18,S013,SKU00392,app,3,15.98,47.94
2024-08-18,S013,SKU00353,web,2,12.78,25.56
2024-08-18,S015,SKU00089,tienda,1,14.24,14.24
2024-08-18,S015,SKU00101,app,1,14.37,14.37
2024-08-18,S013,SKU00058,web,2,42.21,84.42
2024-08-18,S019,SKU00211,tienda,3,22.18,66.54
2024-08-18,S011,SKU00030,tienda,1,66.02,66.02
2024-08-18,S014,SKU00022,tienda,2,13.50,27.00
2024-08-18,S015,SKU00164,tienda,1,8.18,8.18
2024-08-18,S004,SKU00191,web,4,16.42,65.68
2024-08-18,S007,SKU00291,web,1,14.73,14.73
2024-08-18,S020,SKU00193,tienda,1,13.40,13.40
2024-08-18,S014,SKU00139,tienda,0,26.55,0.00
2024-08-18,S020,SKU00116,app,2,10.04,20.08
2024-08-18,S018,SKU00199,web,2,15.90,31.80
2024-08-18,S004,SKU00270,tienda,2,31.77,63.54
2024-08-18,S015,SKU00325,app,3,37.90,113.70
2024-08-18,S019,SKU00088,web,0,22.88,0.00
2024-08-18,S015,SKU00138,web,3,4.91,14.73
2024-08-18,S008,SKU00160,tienda,3,20.23,60.69
2024-08-19,S018,SKU00342,tienda,-3,16.85,
2024-08-19,S017,SKU00294,web,5,17.34,86.70
2024-08-19,S003,SKU00098,tienda,0,38.60,0.00
2024-08-19,S014,SKU00311,web,2,14.13,28.26
2024-08-19,S006,SKU00204,app,4,15.61,62.44
2024-08-19,S007,SKU00039,tienda,3,36.02,108.06
2024-08-19,S014,SKU00085,tienda,0,10.44,0.00
2024-08-19,S009,SKU00116,web,1,16.51,16.51
2024-08-19,S014,SKU00087,tienda,2,2.92,5.84
2024-08-19,S008,SKU00321,tienda,2,22.72,45.44
2024-08-19,S018,SKU00009,web,2,27.71,55.42
2024-08-19,S013,SKU00355,web,0,7.23,0.00
2024-08-19,S008,SKU00148,web,2,42.23,84.46
2024-08-19,S011,SKU00073,tienda,1,27.45,27.45
2024-08-19,S015,SKU00207, wEb ,0,22.50,0.00
2024-08-19,S002,SKU00278,web,0,14.56,0.00
2024-08-19,S010,SKU00112,WEB,1,18.92,18.92
2024-08-19,S008,SKU00296,tienda,2,,
2024-08-19,S009,SKU00352,web,5,24.59,122.95
2024-08-19,S014,SKU00305,tienda,2,13.02,26.04
2024-08-19,S016,SKU00320,app,3,6.75,20.25
2024-08-19,S005,SKU00371,app,2,22.14,44.28
2024-08-19,S001,SKU00243,tienda,0,12.50,0.00
2024-08-19,S004,SKU00041,web,2,"11,78",23.56
2024-08-19,S012,SKU00393,web,1,11.25,11.25
2024-08-19,S003,SKU00313,web,3,35.29,105.87
2024-08-19,S014,SKU00145,web,2,13.92,27.84
2024-08-19,S018,SKU00297,web,0,13.78,0.00
2024-08-19,S008,SKU00394,app,2,23.09,46.18
2024-08-19,S012,SKU00044,web,1,15.28,15.28
2024-08-19,S006,SKU00176,web,2,13.90,27.80
2024-08-19,S004,SKU00342,app,0,37.49,0.00
2024-08-19,S006,SKU00308,web,2,18.74,37.48
2024-08-19,S018,SKU00115,tienda,3,16.82,50.46
2024-08-19,S013,SKU00357,tienda,2,13.34,26.79
2024-08-19,S011,SKU00275,web,2,5.48,10.96
2024-08-19,S010,SKU00392,web,2,10.60,21.20
2024-08-19,S003,SKU00328,tienda,2,18.93,37.86
2024-08-19,S012,SKU00371,app,2,16.91,33.82
2024-08-19,S006,SKU00383,tienda,2,16.31,32.62
2024-08-19,S008,SKU00304,tienda,3,17.98,54.75
2024-08-19,S001,SKU00291,tienda,1,22.19,22.19
2024-08-19,S010,SKU00027,web,0,42.88,0.00
2024-08-19,S010,SKU00093,web,0,12.19,0.00
2024-08-19,S002,SKU00273,web,1,14.89,14.89
2024-08-19,S011,SKU00271,web,2,6.99,13.98
2024-08-19,S018,SKU00349,web,0,25.67,0.00
2024-08-19,S009,SKU00028,web,1,6.86,6.86
2024-08-19,S004,SKU00084,app,1,20.96,20.96
2024-08-19,S019,SKU00275,tienda,3,2.40,7.20
2024-08-19,S010,SKU00355,web,2,11.12,22.24
2024-08-19,S011,SKU00143,web,1,19.33,19.60
2024-08-19,S019,SKU00090,web,3,19.92,59.76
2024-08-19,S001,SKU00065,tienda,1,26.12,26.12
2024-08-19,S003,SKU00013,app,2,12.52,25.04
2024-08-19,S012,SKU00107,app,2,25.06,50.12
2024-08-19,S009,SKU00042,tienda,3,25.68,77.04
2024-08-19,S015,SKU00314,tienda,2,9.33,18.66
2024-08-19,S013,SKU00009,app,3,18.81,56.43
2024-08-19,S005,SKU00208,tienda,2,18.28,36.56
2024-08-19,S010,SKU00078,app,5,8.70,43.50
2024-08-19,S008,SKU00037,web,2,8.47,16.94
2024-08-19,S007,SKU00318,tienda,2,6.16,12.32
2024-08-19,S005,SKU00302,web,3,16.30,48.90
2024-08-19,S003,SKU00236,web,1,23.22,23.22
2024-08-19,S014,SKU00208,app,1,9.21,9.21
2024-08-19,S007,SKU00271,web,0,12.97,0.00
2024-08-19,S015,SKU00326,tienda,2,46.33,92.66
2024-08-19,S012,SKU00162,tienda,2,27.42,54.84
2024-08-19,S017,SKU00045,tienda,0,10.83,0.00
2024-08-19,S005,SKU00036,web,0,20.08,0.00
2024-08-19,S003,SKU00364,tienda,1,6.03,6.03
2024-08-19,S004,SKU00091,web,3,5.70,17.10
2024-08-19,S017,SKU00394,web,2,9.22,18.44
2024-08-19,S004,SKU00161,tienda,2,4.48,8.96
2024-08-19,S006,SKU00077,tienda,2,20.33,40.66
2024-08-19,S017,SKU00254,app,0,18.03,0.00
2024-08-19,S010,SKU00205,tienda,1,8.85,8.85
2024-08-19,S001,SKU00027,tienda,1,8.50,8.50
2024-08-19,S001,SKU00173,app,2,26.01,52.02
2024-08-19,S016,SKU00378,web,2,19.44,38.88
2024-08-19,S017,SKU00241,tienda,1,25.96,25.96
